Signature.1	0.277600702138027	0.815105311936262	29.7396446016856	27.2699472962928	BLCA
Signature.20	0.699099247505909	0.892213727383246	2.98803024142484	3.68193881867667	BLCA
Signature.24	0.864765964867331	0.9184003977969	4.93155858049043	5.13679662401634	BLCA
Signature.3	0.387406992100265	0.815105311936262	9.97169348491032	7.88721248573898	BLCA
Signature.4	0.802992354644922	0.892213727383246	9.05928694583662	10.3565248581117	BLCA
Signature.5	0.484348785745206	0.815105311936262	1.65885543049984	0.80989618745176	BLCA
Signature.6	0.272581231481481	0.815105311936262	5.84802739675031	4.45321987552555	BLCA
Signature.1	0.160432544419152	0.865805558937914	32.8734648864953	46.8640411242308	CESC
Signature.20	0.869348225722006	0.933744390590302	0.440764108738184	0.394336176056452	CESC
Signature.24	0.359793613379958	0.893758116058575	1.56510561833171	2.33813334577629	CESC
Signature.3	0.369830944575962	0.893758116058575	2.12465448737199	3.62493213229836	CESC
Signature.4	0.94658713438702	0.980393817757985	0.749539508147489	0.786596744357231	CESC
Signature.6	0.778489810697092	0.903048180408626	10.7635193531024	13.0210130522471	CESC
Signature.1	0.00257586320575567	0.0747000329669143	4.26424130781942	10.7130216156565	CHOL
Signature.20	0.0209629515070082	0.220512351034861	3.56138261409179	0.170586379474105	CHOL
Signature.24	0.516120682652269	0.680340899859809	1.65975511627765	3.06925757948164	CHOL
Signature.3	0.247102311754236	0.454562068364855	12.0943416714955	2.48254476828178	CHOL
Signature.4	0.107722648250683	0.335176664094489	12.2691528348017	0.706673015626062	CHOL
Signature.6	0.683322902691084	0.762167853001594	5.55093188578381	4.36021050397861	CHOL
Signature.1	0.192627455165154	0.449731569469872	80.5030353528517	93.1232809679536	COAD
Signature.20	0.192742101201374	0.449731569469872	1.89789037940209	0.0363786484968038	COAD
Signature.24	0.290063528799661	0.541451920426034	2.38743622114158	3.73290886209625	COAD
Signature.3	0.649817966948315	0.82704104884331	0.68059683872076	0.975736740302372	COAD
Signature.4	0.600525460921937	0.800700614562582	1.83473427092937	2.88792642142813	COAD
Signature.6	0.691925411370613	0.842343979059877	22.3652256448793	27.2912020903717	COAD
Signature.1	0.619659359251005	0.684566575390719	32.2796121015456	35.0975931860865	DLBC
Signature.20	0.110846059269429	0.576022240752316	0.173955801484672	1.7874076449042	DLBC
Signature.24	0.173016141392237	0.576022240752316	1.96380972706066	4.19848317584396	DLBC
Signature.3	0.797095076837775	0.797095076837775	20.6811322561793	22.914729608546	DLBC
Signature.4	0.197351743621729	0.576022240752316	0	0.53840030173774	DLBC
Signature.5	0.245377704879394	0.576022240752316	1.07997608169103	3.66785829700634	DLBC
Signature.6	0.0631513266858412	0.576022240752316	19.1915754581322	41.5313012007598	DLBC
Signature.1	0.876468275959165	0.911445775812595	46.6046161215494	47.5219134796614	ESCA
Signature.20	0.273097844487003	0.622763331214465	0.259172109430684	0.55503664743916	ESCA
Signature.24	0.679946219110104	0.784553329742428	2.14468530135276	2.50999715492952	ESCA
Signature.3	0.202168257787504	0.622763331214465	10.6589078269545	5.8048398352954	ESCA
Signature.4	0.65134303087183	0.781611637046196	3.004909866418	4.91470386856706	ESCA
Signature.5	0.94076150143013	0.94076150143013	0.106935728613709	0.0881252306511661	ESCA
Signature.6	0.0310402770976085	0.377081617501081	12.3571091540295	6.71443399076724	ESCA
Signature.1	0.275057319322878	0.550114638645757	3.34038402118403	4.32800924317674	KIRP
Signature.20	0.424616158166042	0.670446565525329	5.94394829236435	3.94866730459817	KIRP
Signature.24	0.179323505337619	0.436339459906763	2.07980315769041	3.0585583120477	KIRP
Signature.3	0.841186386459139	0.841186386459139	12.8044569843746	12.2994728249361	KIRP
Signature.4	0.355207222471484	0.592012037452473	8.83112715348729	3.53383142431102	KIRP
Signature.5	0.337120242071499	0.592012037452473	0.86720453505548	0.318379772735576	KIRP
Signature.6	0.124024685299006	0.436339459906763	2.18836344678814	1.2498461720854	KIRP
Signature.1	0.993819190270947	0.993819190270947	8.24077057532764	8.25145524585915	LIHC
Signature.20	0.273432477281862	0.75666189599325	1.96519831125651	2.65627763745459	LIHC
Signature.24	0.244231402357641	0.75666189599325	7.48627633819274	9.70912141196868	LIHC
Signature.3	0.132667857300379	0.737071931483933	9.02063226235926	6.70710111396774	LIHC
Signature.4	0.664721027781859	0.874331771276479	9.72468761105018	10.7017671978832	LIHC
Signature.5	0.00460856969187183	0.138257090756155	4.75776881709699	1.09124655768679	LIHC
Signature.6	0.171983450679584	0.737071931483933	5.9055500815104	4.11379602855896	LIHC
Signature.1	0.921628116196024	0.97550328004737	56.4429083629114	57.2232498189398	READ
Signature.20	0.0176326541245145	0.15869388712063	0.00266239807298326	2.2342082605436	READ
Signature.24	0.0163179771777956	0.15869388712063	2.72234903765067	0.520765451130435	READ
Signature.3	0.0612272251040693	0.275522512968312	6.81416981129437	1.13401091795611	READ
Signature.4	0.545543212375337	0.732132688343424	0.311130632825924	0.0660405402696895	READ
Signature.6	0.014602856850426	0.15869388712063	10.9869235819402	3.00093361856766	READ
Signature.1	0.869682523666382	0.977908328155351	14.0570979708283	13.4498842634166	SKCM
Signature.20	0.699670896662266	0.977908328155351	11.1345329060747	7.67234400686089	SKCM
Signature.24	0.5000648989793	0.977908328155351	0.267454451339784	0.499065933942433	SKCM
Signature.3	0.858298108977268	0.977908328155351	1.42491422085901	1.20342992611225	SKCM
Signature.4	0.703361885319661	0.977908328155351	21.9934496637136	15.0516781598524	SKCM
Signature.6	0.767395664445293	0.977908328155351	1.61009277382701	1.97541730670154	SKCM
