Sample	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30
TCGA-XM-A8RB-01A-11D-A423-09	0	0	0	0	0	0	0	3.18545772220248	0.130669943137983	1.12535298840728	0	0	0	3.09054319184576	0.268232425558158	0	0	0.49348744231184	0	0	0	0.192879959391781	0	0	0	0	0.324058120626392	0	0	0
TCGA-XM-A8RC-01A-11D-A423-09	12.1026789960012	0.753512218797938	3.13782274030287	0	0	0	1.35399120329201	0	0.436715977249301	0.660141987130527	0	2.3950087975289	0	0	0	1.90803462098611	0	0	0	1.64669952979603	0	0	0	0	0	0.0651017426214204	0	0	0	0
TCGA-XM-A8RD-01A-11D-A423-09	0	0	0	2.76599818899128	0	0	1.22782788767545	0	0.422406435690041	0	0	0	0	0	0.460609810668874	0	0.191881085525057	0	3.87365296102719	0	0.0995703548318867	0	0	2.60501264245908	0	0	0	0	0	0
TCGA-XM-A8RE-01A-11D-A423-09	0.0736122326362974	0	1.44512093994948	0	0	0	0.738750103203254	0	0	0	0	1.49100901436842	0	1.97447673197316	0	0	0	0	0	0.205136554539295	0	0.705306994885342	0	0	0	0	0.631887743847142	0.173084639633849	0	3.56186543696463
TCGA-XM-A8RF-01A-11D-A423-09	19.9453958705885	0	6.39344208019339	1.88941353873661	0	0	0	0	0	0	0	0	0	0	2.07668031901604	0	2.28218256730855	0	5.33711081929679	0	0	0	0	0	0	0	0	0.391058390200365	0	1.75049854877136
TCGA-XM-A8RG-01A-11D-A423-09	2.34768148007609	0.522343778714518	0	0	0	0	0	3.1430578873822	0	1.53555499060685	0	0	0.350700440393086	0	10.2075437037809	2.59328502890374	1.1441313734894	0	0	0	0	0	0	3.41574788654884	0	0	0	0	4.3710854943484	0
TCGA-XM-A8RH-01A-11D-A423-09	10.014723592692	0	0	0	0	0	0	1.06184599481995	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159499020981363	0	0	0	0.825412807593003	0	0.00999785264756333	0	0
TCGA-XM-A8RI-01A-12D-A423-09	2.93134747412913	1.12935800221712	3.46432737138428	0	6.45636016257709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529307524511134	0	0	1.18919981290703	0	0	0	0	0	3.39894506562163	0
TCGA-XM-A8RL-01A-11D-A423-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79468202594828	0	0	0.448138603444676	0	0	0	0.223448310371178	0	0	0	0	0.105295816400071	0.0434358148025129	0.0958378433242702	0
TCGA-XM-AAZ1-01A-11D-A423-09	7.72055653989473	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10224325731194	2.05730957692989	0	1.34427008714575	0	0	0	0.42779397768812	0	0	0	0	0	2.01431198965596	0	0
TCGA-XM-AAZ2-01A-11D-A423-09	5.71330259276621	0	0	0	0	8.01721660774241	0	5.40443394059703	0	0	0	0	1.42939073341729	2.7907286528337	0	0	0	0.613876102042306	0	0	2.53894238246416	0	0	0	0	0	0	0	0	0
TCGA-XM-AAZ3-01A-11D-A423-09	18.6896108715084	3.19565689773639	0	0.294634149466479	0	0	0	0	0	0	0	0	0	0	0	2.52001274393755	0	4.47861645322944	0	0	1.3097632826801	0	0	0	0	0	0	2.53410528357291	0	0
TCGA-XU-A92O-01A-11D-A423-09	2.47842537457469	2.54570438216934	0	7.69257368348749	0	2.94271611297714	0	2.08191502254657	0	0	0	4.50991758253665	0	0	8.79761247910472	0	0.248287788456273	0.887382905229239	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XU-A92Q-01A-11D-A423-09	7.84271326642035	3.31565427792693	0	0	0	0	1.53345275578735	0	0	0.0730707824293198	0	6.81472851059895	0	0	0	0	0.674454994045132	0	0	2.40270974008472	0	0	0	0	5.80233375135649	0	0	0	0.744920775211249	0
TCGA-XU-A92T-01A-11D-A423-09	8.04316902622729	0.246038948643151	0	0	0	0	0	1.12472272255072	0	0	0	0.366983165698666	0	0	0	6.05093934458793	2.16359290498625	0	0	0	0	0.332161299834793	0	9.25685004793725	0	1.5903870330485	0	0	2.16152988129842	5.09327484252924
TCGA-XU-A92V-01A-11D-A423-09	12.7686088895992	0	18.9957681181585	0	0	1.41475781079412	0	0	0	0	0	0	2.87159042043673	0	3.64902241868508	6.55471243246715	2.1992207721719	0	0	0	0	0	1.18299134128304	0	0	0	0	0	0	0
TCGA-XU-A92W-01A-11D-A423-09	7.08546104528228	0	0	0	0	0	0	0	1.39397901807631	1.95594452983706	0	0.101480162576278	0	6.49456431222431	0	0	0	1.58252524920884	0.307730757920635	0	0.201406612005411	0	0	0	0	0	0	0	0	0
TCGA-XU-A92X-01A-11D-A423-09	0	0	0	0	0	4.2533426028501	0	0	0	0	0	0	0	0	2.85485251023835	0	0	0	4.10154625190192	0	0	0	0	0.87452730819197	0	0	0	2.41763355939792	0	0
TCGA-XU-A92Y-01A-11D-A423-09	5.23015504089103	0	0	3.43775088190465	0	0	0.0360072041274822	0	0	0	2.94971447460395	3.47027352654876	0	0	0	1.59727005997797	0	0	0	0	1.4177362433673	0	0	1.08981665752746	0	0	0	0	0	0
TCGA-XU-A92Z-01A-11D-A423-09	8.62663338431032	0	0	10.7516401370787	0	0	5.49844638654228	0	0	1.45579535845964	0	0	0	0	0	1.97309678452382	0	0	0	0.993485461137602	0	0	0	2.22992625465823	0	0	0	0	0	0
TCGA-XU-A930-01A-11D-A423-09	15.3141603962926	1.613959951755	0	0	0	0	0.498613349714901	0	0.251912647914219	3.44663216280875	0	0	0	7.61867078472323	0	7.05615165165379	0	0	0	0	0	0	0	0	1.96785292235416	0	0.0823614346250301	0.269071002589114	0	1.76640423991738
TCGA-XU-A931-01A-11D-A423-09	2.03675211760169	0	0	1.1650700045676	0	1.95586625194128	0.644936760368958	0	0	0	1.67749944856822	1.36916111669922	0	0	5.97252650141563	0	0	0	0	0	0	0	0	0	0	0	0	0.945331619052231	0	0
TCGA-XU-A932-01A-11D-A423-09	0	0	3.65364842356387	0	0	0.407850803307766	2.15087340426083	0	0	0.776392659866583	0	1.81279718753782	0	0	0	0	0.557295084147687	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XU-A933-01A-11D-A423-09	17.4144064911619	1.09296242113356	0	0	0	0	0	6.32947762695615	1.21044636641145	0	0	0	1.60015755459308	0	21.0086613270917	0	0	0	0	0	0	0.0872574999020512	0	0	0	0	0	0	0	0
TCGA-XU-A936-01A-11D-A428-09	9.67849103063774	0	0	1.54983407256741	0	0	2.24102189499506	0	0	1.938035229259	0	0	0	0	3.20266955950672	0	1.93303692577	0	0	0	2.048749426388	1.29872622474121	5.30770059165926	2.81248448043626	0	0	0.221268672289888	0	0	0
TCGA-XU-AAXW-01A-11D-A428-09	0	0	0	0.772007110616514	0	0	0	0	0	0.268750543266656	0	0	0	0	0	0	0	3.52685178424494	0	1.82863409433505	0	0	0	0	0	0	0	0	4.31028009517155	0
TCGA-XU-AAXX-01A-11D-A428-09	0.184021499268335	0	0	0	0	0.116127370066799	0	0	0	0	0	0	0	0	0	0	0	0	1.359011094057	0	0	0	0	9.41374278760463	0	0	0	2.77954437479417	0	0
TCGA-XU-AAXY-01A-11D-A428-09	0	0	0	0.18610451035803	0	0	0	2.65896857713555	0.25570630460701	0	0	0	0	0	0.0839476428403341	0	0.609902184762129	0	1.40052614427628	0	0	0.383432962576443	0	1.11260174444074	0	0	0	0	0	0
TCGA-XU-AAXZ-01A-11D-A428-09	0	0	0	0	0	0	0	0	0	0.587247509018673	0	0	0	0	1.75899592868325	0	0	12.4920986656595	0	0	0.31624589878495	0	1.65961099057916	0	0	0	0	0	0	0
TCGA-XU-AAY0-01A-11D-A428-09	8.31967467212659	0	0	0	0	0	0	0	0	0	0	0	0	0	7.86014491686681	3.79886746727763	0	0	0	0	0	6.06588696065158	0	0	0	0	0	0	0	0
TCGA-XU-AAY1-01A-11D-A428-09	5.38970119287301	0	0	0	0	0	0	0	0	1.467586384266	0	0	0	0	1.31091888154516	0	0	0	0	0	0	0.208961530006419	0	5.85949113035322	0	0	0	0	0	0
TCGA-YT-A95D-01A-11D-A428-09	12.981331396609	0	0	2.21930275356955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83767852173582	0	0.386428091311057	0.0499569822866505	0.122112203959575	0	0	0	0.354211487334944	0	1.07885541328255	0
TCGA-YT-A95E-01A-11D-A428-09	1.45205354927331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2509436102176	0	0	0	0	0	0	2.28441957529442	1.67475524595497	0	0	0	0	2.45355285838842	0
TCGA-YT-A95F-01A-11D-A428-09	0	0.304009654624275	0	35.6092282895648	0	4.88004384569943	0	0	0	0	0	0.267671734365604	1.82962511189229	0	4.20335472623162	0	0	0	0	5.68842627055888	0	0	0	0	0	0	0	0	0	0
TCGA-YT-A95G-01A-11D-A428-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00986558363001	0	2.76546174979292	2.91888238742917	0	0	0	2.54096547716697	7.20760372701594	0
TCGA-YT-A95H-01A-11D-A428-09	0	0.589625923148461	0	0	0	0.405345015086147	0	9.6713991126395	0	0	0	0.323239243489988	0	0	0	0	0.694447190990233	5.39521592555956	7.50788350942919	0	0	0	0	0	0	0	0	0	0	0
TCGA-ZB-A961-01A-11D-A428-09	14.0513508543788	0	0	12.1334602088752	0	0	0	0	0	1.47301558658804	0	0	0	0.523811230614245	0	0	0	0	0	5.14989814928694	0	0	0	0	0	0	0.485796598366398	0.274266669553741	0	0
TCGA-ZB-A963-01A-11D-A428-09	0	0	2.0545406474167	0	0	3.74711409811348	0	4.71684436337931	0	0	0	0	0	0	0	0	0	0	0	3.44695589416176	0	0.0964878454355086	0	3.57853659593914	0	0	1.8355507189538	0	0	0.914753016271821
TCGA-ZB-A965-01A-11D-A428-09	18.1724539477687	0	0	1.60930164907039	0	7.47541461197928	0	10.6063433496746	0	0	0	0	0.456935548073132	0	0.0776090433019293	0	0	0	1.5638637745096	0	1.02428104751789	0	0	0	0	0	0	0.816319348218587	0.296797860343589	0
TCGA-ZB-A966-01A-11D-A428-09	348.678404734683	0	0	0	0	241.686723052147	0	0	0	0	0	0	0	0	143.617961431111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-ZB-A969-01A-11D-A428-09	7.35014968213579	1.60378089948838	0	2.41225558799638	0	2.64389336957514	2.68762820955199	0	0	0.703816826067014	0	0	1.33393278419835	0	10.0407653181328	2.20735398272492	0	0.714961644601486	0	0	0	0	0	3.46704838917566	0	0.475288791426939	0	0	0	0
TCGA-ZB-A96A-01A-11D-A428-09	0	0.75789506979558	0.351503125122302	0	0	0	0	0	0	0	0	0.0120096527036564	0	0	3.90110799099125	0	1.28720719052585	10.0805753039696	0.330963111753716	0	0	0.847237867182779	4.01797276532212	0.704235625064198	0	0	0	0	0	0
TCGA-ZB-A96B-01A-11D-A428-09	1.66109977710018	0	0	0	0	0	0	0	0	1.19847825114172	0	0	0	0.643175130782186	3.57766562726799	0	0	0	0	0	0	0.398232779478457	0	2.60911552395757	0	0	0	0	0.789417154780228	0
TCGA-ZB-A96C-01A-11D-A428-09	0	0	9.27924199317038	3.05535639106594	0	15.1179472284233	0.301759659143139	0	0	0	0	0.448382362237178	0.492409718553927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55386933612687	0
TCGA-ZB-A96D-01A-11D-A428-09	6.3350218934706	0	2.4646277557947	5.83528465278789	0	0	0	0	0	0	0	0	0.729294271353444	1.33314824577414	0	0	0	1.61362499964452	3.90384479053611	1.05838051888606	1.19298700845537	0	0	0	1.51615224466882	0	0	0	1.00862656422828	0
TCGA-ZB-A96E-01A-11D-A428-09	5.06305406858742	0	0	5.64018199195574	0	0	0.0667839267072838	8.70935464899229	0	0	0	0	0	0	0	0	0	0	0	0	7.18866819564647	0	0	0	0	0	0	0	0.676579080495286	2.82480676309134
TCGA-ZB-A96F-01A-11D-A428-09	4.65018431164006	0	0	0	0	5.49276084985606	4.44354577580773	0.347065397803781	0	0.108082966822333	0	0	0	0	0	0	0	4.79855409744998	0	5.464807084614	0.301999323530991	0	0	0	0	0	0	0	5.7548184601357	0
TCGA-ZB-A96G-01A-11D-A428-09	3.279500698919	0	0	0.82202321579341	0	0	0	0	0	0	0.043579657237517	0	0	0	5.6916734282237	5.85269891095326	0	0	0	0	0	0	0.871261631910346	1.45299951851931	0	0	0	0	0.966054694676103	0
TCGA-ZB-A96H-01A-11D-A428-09	11.1360564828296	0	0	0	0	0.470415509191734	0	0	0	0.279811974708831	0	1.17158805793026	1.1000187902072	0	0	3.69213443874555	0.156010937152612	5.63907113827587	0	5.58069315488368	0	2.5095790607143	0	0	0	0	0	0	0	0
TCGA-ZB-A96K-01A-11D-A428-09	5.31650855084507	2.86938570586036	0	0	0	0	0.252704263833451	0	0	0	0	0	0	0	0	0	0.0840751936096737	4.62677491287895	2.60876532530098	0	0.041677578302675	2.85134106936369	0	2.90243804033905	0	0	0	0	0	0
TCGA-ZB-A96L-01A-11D-A428-09	16.3249683946096	0	0	0	0	0	0.780882313526265	4.32652173016688	0	0	0	0	0.240362355885961	0	0.965189319838503	15.4323858319782	0	2.81945378782096	0	0	0	0	0	1.35212510629486	0	0	0	0	1.10369683536492	0
TCGA-ZB-A96M-01A-11D-A428-09	4.89303022524537	0.548161493827202	0	0	0	12.7786705125294	0.574988174466171	0	0	0	0	0	0	0	11.9152041825583	0	0	0	0	0	0	0	0	5.31931208778589	0	0	0	0	0	0
TCGA-ZB-A96O-01A-11D-A428-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02314342323522	0	0	0.923419999373757	0	0	0	0	0	0	0	0	0	0	8.33013156673142	0
TCGA-ZB-A96P-01A-11D-A428-09	1.82013248020088	0	0	0	0	0	0.770298244725396	1.41875808941093	1.74847907776875	0.45805746708885	0	0	0	3.89494410505007	1.37111656302528	0	0	1.8625030215867	0	0	0	0.0876673440735991	0	0.135314766174147	0	0	0.430051425254676	0	0	0
TCGA-ZB-A96Q-01A-11D-A428-09	9.83313916156531	0.817735705256838	0	8.0043651387884	0	0	0	4.94455013371672	0	0	0	0	0	0	0	1.06859500000052	0	0	1.59309441751402	1.64140430705276	0	0	0.24980840820119	0	0	0	0	0	2.20780513243643	0
TCGA-ZB-A96R-01A-11D-A428-09	0	2.39817899503482	0	0	0	0	0	0	0	0.102376818340872	0	0	0	1.57394491641216	0	0	0	0	0	0	0	0	0	0.265729017051362	0	0	0	0	8.91361253673066	0
TCGA-ZB-A96V-01A-11D-A428-09	26.0907604920628	14.8584666356251	0	2.71525564438076	0	0	0	0	0	0	0.162256622755456	0	9.20778326096156	0	0	0	1.197483462809	0	0	4.89052606973219	2.71304882718457	0.091667442450533	0	0	0	0	0	2.50660030897826	0	0
TCGA-ZC-AAA7-01A-11D-A428-09	0	13.5294774439899	0	0	0	29.345371700005	7.45648678344315	0	0	3.75377002594312	0	0	5.47108254196186	0.839918788541121	9.44464323583444	0	0	0	0	0	0	0.403187492120023	0	9.02478550714096	0	0	0	0	0	0
TCGA-ZC-AAAA-01A-11D-A428-09	0	1.06756717267794	0	0.509234694650992	0	5.06570031786639	0	1.28218449736042	0	0	0	0.163877080355146	0	0	2.80886142033822	0	0.520735785123047	0	0	1.54156099231478	0	0	0	1.24343466691624	0	0	0	0	4.33400958271953	0
TCGA-ZC-AAAF-01A-11D-A428-09	0.943760018721363	0.35204541330269	0	0	0	6.98786535550878	0	0	0	1.6821945412206	0	0	0	0	10.573139167211	11.1301380241962	0	0.848931666062421	0	0	0	3.12302109666486	0	0	0	0	0	0.0634939553323116	0	0
TCGA-ZC-AAAH-01A-11D-A428-09	0	0	0	0	0	0	0	0	0	1.03406321895584	0	0	0	0	2.35651844839598	0	1.1007179635832	0	0	3.81550042447909	1.48765298996025	0	1.73041689073783	4.98099390883628	0	0	0	0	0	0
TCGA-ZL-A9V6-01A-11D-A428-09	2.48492537521534	0	0	0	0	12.6538141968569	0	2.43725794160973	0	5.56780852637629	0	0	0	0	0.951043072718365	0	1.4255689114635	8.32701497969441	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-ZT-A8OM-01A-11D-A428-09	2.81110752443896	0	0	0	0	4.40755265229718	0	0	0	0.403678606760133	0	4.41910414931992	0	1.81745473198729	0	0	0.340731751055663	0	0	5.00524926457795	0	0	0	0	0	0	0	0	10.0203470308398	0
