Sample	Signature.1	Signature.2	Signature.3	Signature.4	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29
TCGA-F5-6465-01A-11D-1733-10	59.8676442776311	0	11.1530920426652	0	0	0.119307117473293	0	0	9.1699253853366	0	0	2.66550148170806	0	0	0	0	0.59442602362099	0	5.84879289976223	0	3.13519696414778	0.358639518303991	0.307730755361239	0	0	0	8.30634565615695	0
TCGA-F5-6571-01A-12D-1826-10	77.9180259411741	0.273614507418691	0	1.54866972054842	4.25733542905539	0	0	0	0	0	0	3.84770682616403	0	0	0	1.16533555462929	0	0	0.0347885399036072	0	4.1527591304371	0	0	0	0	0	0	0
TCGA-F5-6702-01A-11D-1826-10	49.0795179330734	0	0	0	0	0	0	0	3.68843794294295	0	0	1.50280694306995	0	29.4977527817862	0	0.503235262151983	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-F5-6811-01A-11D-1826-10	73.0390662736534	0.994783237986711	0	0	13.759165614872	0	0	0	4.70073174328035	0	0	0	0	4.93184497852049	0	1.0893409951521	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-F5-6812-01A-11D-1826-10	61.4491934200042	0	0	0	0	0.139750606730599	0	0	0	0	0	2.72429958682227	0	5.66417285753539	3.66453357364312	0	0	0	0	4.23581860265804	0	0	0.043209894764018	0	0	0	2.27342984840488	7.49829018194662
TCGA-F5-6813-01A-11D-1826-10	71.5687904066061	0	4.81594755392489	8.27775349865035	0	0	0	0	8.19365438464466	0	0	9.6946196274311	0	15.2070064467131	0	0	5.87973480648172	0	0	0	1.85646693907357	0	0	0	0	0.0569176835740499	0	0
TCGA-F5-6861-01A-11D-1924-10	83.721663038409	3.13744092331955	0	0	0	1.09963125284667	0	0	2.34452948099868	0	0	2.12991988281265	0	0	0	1.91268376375617	0	0	0	1.12304206121787	9.25946047144668	0	0	0	0	0	0.877440171175912	0
TCGA-F5-6863-01A-11D-1924-10	45.5545698604851	0	0	0	9.87396427439968	0	0	0	7.48619576843059	0	3.2597857503154	3.34794407218321	0	0	0	0	0	0	0	0.0973037880706763	0	0	0	0	0	0.164096950718982	0	0.327950723689237
TCGA-F5-6864-01A-11D-1924-10	123.155368688101	0	0	0	0	0	0	0	0.213031742510781	0	0	8.60565661469887	0	0	2.26728609101985	0	3.03305901441364	0	0	0	0	0	0	0	0.702678821581984	0	0.153647196893539	9.13096238638354
TCGA-G5-6233-01A-11D-1733-10	73.582955532457	0	14.5850662719521	0	18.5167828681733	0	0	0	2.54841960156346	0	0	3.34568965438811	0	0	0	12.4915283393915	0	0	0	0	5.93759263898018	0	9.94046200587953	0	0	0	9.95338157959286	10.0576646197113
TCGA-G5-6235-01A-11D-1733-10	68.3497740085202	0	0	0	5.00873513701483	0	0	0	11.7912770703284	0	0	0	0	31.0819406451554	0	0	13.3820549133319	0	0	0	3.80333113989864	0	0	0	0	0.31926525574418	0	0
TCGA-G5-6572-01A-11D-1826-10	34.5227328434726	0	0	0	22.3191427265042	5.79025255787514	0	0	0	0	0	1.93755133089974	0	0	0	1.07316312890261	0	0	0	0	4.39992814324085	0	0	0	0	0	0	0
TCGA-G5-6641-01A-11D-1826-10	74.3069247859328	0	0	0	0	2.03697191155126	0	0	2.83195875411961	0	0	3.39635978640762	0	6.09775447661396	0	0	0	0	0	0	4.59030558539907	0	0	0	0	0.010620121191947	0	0
