Sample	Signature.1	Signature.2	Signature.3	Signature.4	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.27	Signature.28	Signature.29	Signature.30
TCGA-D3-A5GT-01A-12D-A30X-08	9.95235477369443	0.847066055255564	0	0	0	0	0.0533792900201912	0	0.991179689984106	0	0	0	0	3.62611330288678	0.364228977169624	0.197428632209826	1.15176971322367	0	0	0	0	0	1.46112820060211	1.22200227258748	0	0	0	0
TCGA-D9-A3Z4-01A-11D-A23B-08	0	0	0	0	9.27751956598838	81.1780866473583	0	0	4.05393221035018	26.5277640853842	0	0	0	0	0	0	0	0	5.22780397947954	4.64265885302144	4.034319101238	0	0	0	0.678095774406124	1.02032996142375	1.14890094397169	0
TCGA-D9-A4Z2-01A-11D-A24R-08	0.757202051606166	0	0.140479709828797	0	0	0.35678796996098	0	0	1.81304512008027	0	0	0	0	0	0	2.92808449743211	0	0	0	4.65710508897767	1.3504061062592	3.06633334018305	0	0	0	0.601504524967389	4.39871681076355	0
TCGA-D9-A4Z3-01A-11D-A25O-08	0	0	0	14.3983793449705	14.6462288132463	545.480807798295	0	0	0	184.340418076875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-D9-A4Z5-01A-11D-A25O-08	13.7965665254978	2.51989921330962	0	14.3318707802048	6.41804477565254	0	0	0	0	8.07095345662812	0	5.05538222893779	0	0	0	0	8.72572673687837	0	12.0140372722185	0	0	0	0	0	0	0	0	0
TCGA-EB-A1NK-01A-11D-A196-08	0	0	0	245.149417127454	0	71.6059679320788	0	0	0	0	0	0	0	0	0	0	0	0	130.237912510091	0	0	0	0	0	0	0	0	0
TCGA-EB-A24C-01A-11D-A197-08	0	0	0	329.260269505071	0	0	0	0	0	0	0	0	0	0	0	0	27.3918775793278	0	149.886526479477	0	0	0	0	0	0	0	0	0
TCGA-EB-A24D-01A-11D-A197-08	0	0	0	261.733404349196	0	383.192729088457	0	0	4.17568697093691	0	0	0	0	0	0	0	28.7739751943486	0	136.635687937407	0	0	0	0	0	0	0	0	0
TCGA-EB-A299-01A-21D-A197-08	0	0	0	534.976955605119	0	47.4202261116889	0	0	0	0	0	0	0	0	0	0	108.9628423282	0	238.212817735366	0	0	0	0	0	0	0	0	0
TCGA-EB-A3HV-01A-11D-A21A-08	0	0	0	2.66207080338987	0	19.247429681033	0	0	3.14852911926071	0	0	0	0	4.5572451501214	0	0	5.14692497993382	8.28600934186471	0	0	0	0	2.71340195189352	0	0.46581873196519	0	0	0
TCGA-EB-A3XB-01A-11D-A23B-08	39.2260838540665	0	0	0	0	340.420927658936	0	0	18.0847729715685	37.5677418389217	0	0	0	0	0	0	0	0	5.29998197184036	23.0726651576261	5.848522240241	0	0	0	0	0	0	0
TCGA-EB-A3XC-01A-11D-A23B-08	18.1727535288938	0	20.1062426167177	6.13074790867014	0	225.758715873606	0	0	0.491316038809172	64.2073711241129	0	0.823284336435362	0	0	0	6.1621825295215	3.09406598658306	0	7.00233754213456	4.26534958606573	0	0.354848400873827	0	0	0.383911148134615	10.7498623254622	0	0
TCGA-EB-A3XD-01A-22D-A23B-08	19.2691237051604	0	0	0	0	306.831816338137	0	0	27.3804786136106	0	0	0	0	0	0	0	0	0	0	4.70374615147971	0.302927224565061	2.31874544415829	0	0	0	0	0	0
TCGA-EB-A3XE-01A-12D-A23B-08	0	0	0	4.24133910157614	0	8.88029899385973	0	0	0	0	0	0	1.61190102788498	6.49972025663097	0	0	0	0	0	0	0.329783768092999	0	0	0	0	2.29285977427721	0	0
TCGA-EB-A3XF-01A-31D-A23B-08	0	0	0	0	5.26490663858469	334.882312941422	0	0	10.2589631068703	1.52810698848868	0	0	0	0	0	0	0	0	0	12.6638873127638	0	0	3.87003025154221	0	0	0	0	0
TCGA-EB-A3Y6-01A-21D-A23B-08	40.2856486048767	0	0	0	0	378.939299102673	0	0	25.9837714162062	54.4914434917102	0	0	0	0	0	5.41464041215481	0	0	9.22682754959711	5.46148249057743	3.56650335131949	17.8646879440525	0	0	0	0	0	0
TCGA-EB-A41B-01A-11D-A24R-08	13.6511671277028	0	0	0	0	348.558514744055	0	0	15.1784008200697	0	0	0.0331398170472669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-EB-A42Y-01A-12D-A24R-08	10.9197566387877	0	10.0767296982755	0	7.93404267453181	11.8369438548293	0	0	1.34884193788388	0	0	1.82432427012344	0	0	0	9.21342084717657	0	0	0	1.02794406724017	0	0	1.73880996854349	0	0.228116775994376	0.06018704604225	2.15487249302207	0
TCGA-EB-A430-01A-11D-A24R-08	32.0187034977965	0	0	0	0	260.888420368704	0	0	19.9307300438812	0	0	0	0	0	0	0	0	0	0	0	1.03754626715494	40.2588409382444	0	0	0	0.644674357551795	0	0
TCGA-EB-A44N-01A-11D-A25O-08	7.58299308672048	0	0	0	5.42486516488358	99.1040187016173	0	0	10.832669261988	4.96078266912938	0	0	0	0	0	0	0	0	0	0	1.21376114701573	0	0	0	0	0	0	0
TCGA-EB-A44O-01A-11D-A25O-08	40.4659127374004	0	0	9.77687863245176	0	343.342051165468	0	0	8.29693815714672	33.1555401459111	0	0	0	0	0	3.07016750875502	0	0	0	2.31436978440957	2.65020929028024	20.0018782164186	0	0	0	0	0	0
